"dataset","dataset_md5","backend","metric","k","target_recall","n","p","shape_group","crossfit_selected_family","crossfit_selection_basis","crossfit_n_training_datasets","crossfit_median_training_time_sec","crossfit_test_method","crossfit_resolved_route_family","crossfit_time_sec","crossfit_min_run_mean_query_recall_at_k","crossfit_exact_selected","crossfit_approximate_target_met","crossfit_operating_point_met","crossfit_method_agreement","crossfit_abstained","crossfit_over_oracle","package_auto_method","package_auto_resolved_backend","package_auto_resolved_route_family","package_auto_time_sec","package_auto_exact_selected","package_auto_approximate_target_met","package_auto_operating_point_met","package_auto_method_agreement","package_auto_abstained","package_auto_over_oracle","oracle_method","oracle_resolved_route_family","oracle_time_sec","oracle_exact_audited"
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","cosine",15,0.95,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,6.711,"faissR_cpu_hnsw","hnsw",151.977,0.9748046875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",151.977,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","cosine",15,0.99,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,10.2935,"faissR_cpu_hnsw","hnsw",220.713,0.9953125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",220.713,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","cosine",30,0.9,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,4.557,"faissR_cpu_hnsw","hnsw",94.4805,0.924446614583333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",94.4805,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","cosine",30,0.95,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,6.315,"faissR_cpu_hnsw","hnsw",147.9025,0.97197265625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",147.9025,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","cosine",30,0.99,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,9.331,"faissR_cpu_hnsw","hnsw",219.03,0.996744791666667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",219.03,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","cosine",50,0.9,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,4.668,"faissR_cpu_hnsw","hnsw",104.2605,0.9198828125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",104.2605,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","cosine",50,0.95,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,7.339,"faissR_cpu_hnsw","hnsw",150.6635,0.969609375,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",150.6635,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","cosine",50,0.99,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,11.982,"faissR_cpu_hnsw","hnsw",212.452,0.99671875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",212.452,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","euclidean",100,0.9,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,3.299,"faissR_cpu_hnsw","hnsw",75.344,0.903447265625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",75.344,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","euclidean",100,0.95,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,4.257,"faissR_cpu_hnsw","hnsw",97.041,0.96533203125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",97.041,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","euclidean",100,0.99,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,6.0435,"faissR_cpu_hnsw","hnsw",135.406,0.987744140625,FALSE,FALSE,FALSE,NA,FALSE,NA,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","euclidean",15,0.9,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,3.0625,"faissR_cpu_hnsw","hnsw",76.005,0.930533854166667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",76.005,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","euclidean",15,0.95,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,3.863,"faissR_cpu_hnsw","hnsw",91.33,0.9669921875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",91.33,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","euclidean",15,0.99,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,5.8825,"faissR_cpu_hnsw","hnsw",138.0325,0.992903645833333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",138.0325,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","euclidean",30,0.9,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,3.031,"faissR_cpu_hnsw","hnsw",76.7325,0.929231770833333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",76.7325,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","euclidean",30,0.95,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,3.85,"faissR_cpu_hnsw","hnsw",92.47,0.965787760416667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",92.47,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","euclidean",30,0.99,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,5.898,"faissR_cpu_hnsw","hnsw",135.644,0.989876302083333,FALSE,FALSE,FALSE,NA,FALSE,NA,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","euclidean",50,0.9,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,3.0395,"faissR_cpu_hnsw","hnsw",74.7585,0.9225,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",74.7585,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","euclidean",50,0.95,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,3.881,"faissR_cpu_hnsw","hnsw",90.328,0.96638671875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",90.328,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","euclidean",50,0.99,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,6.058,"faissR_cpu_hnsw","hnsw",136.7805,0.989765625,FALSE,FALSE,FALSE,NA,FALSE,NA,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA
"mass41","5093294b672cfe86116807db072f190d","cpu","correlation",100,0.9,965282,14,"large_low_dim","hnsw","same_shape_group",1,25.8415,"faissR_cpu_hnsw","hnsw",29.3885,0.98044921875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",622.095,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",29.3885,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","correlation",100,0.95,965282,14,"large_low_dim","hnsw","same_shape_group",2,136.243952537351,"faissR_cpu_hnsw","hnsw",51.134,0.996923828125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",630.272,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",51.134,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","correlation",100,0.99,965282,14,"large_low_dim","hnsw","same_shape_group",2,214.859615009429,"faissR_cpu_hnsw","hnsw",82.1825,0.9996484375,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",636.8905,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",82.1825,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","correlation",15,0.9,965282,14,"large_low_dim","hnsw","same_shape_group",2,39.9609945571929,"faissR_cpu_hnsw","hnsw",16.8915,0.990234375,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",596.284,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",16.8915,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","correlation",15,0.95,965282,14,"large_low_dim","hnsw","same_shape_group",2,48.8783856474413,"faissR_cpu_hnsw","hnsw",21.9555,0.996484375,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",598.944,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",21.9555,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","correlation",15,0.99,965282,14,"large_low_dim","hnsw","same_shape_group",2,115.056725110921,"faissR_cpu_hnsw","hnsw",44.5985,0.999934895833333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",590.3555,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",44.5985,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","correlation",30,0.9,965282,14,"large_low_dim","hnsw","same_shape_group",2,52.4838305719009,"faissR_cpu_hnsw","hnsw",21.498,0.99033203125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",596.307,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",21.498,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","correlation",30,0.95,965282,14,"large_low_dim","hnsw","same_shape_group",2,71.5793923067247,"faissR_cpu_hnsw","hnsw",28.708,0.99736328125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",605.719,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",28.708,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","correlation",30,0.99,965282,14,"large_low_dim","hnsw","same_shape_group",2,119.023101147424,"faissR_cpu_hnsw","hnsw",42.681,0.99970703125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",587.95,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",42.681,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","correlation",50,0.9,965282,14,"large_low_dim","hnsw","same_shape_group",1,19.6215,"faissR_cpu_hnsw","hnsw",23.438,0.9817578125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",23.438,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","correlation",50,0.95,965282,14,"large_low_dim","hnsw","same_shape_group",2,75.7546433972862,"faissR_cpu_hnsw","hnsw",30.636,0.99423828125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",30.636,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","correlation",50,0.99,965282,14,"large_low_dim","hnsw","same_shape_group",1,38.9645,"faissR_cpu_hnsw","hnsw",48.7345,0.999140625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",48.7345,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","cosine",100,0.9,965282,14,"large_low_dim","hnsw","same_shape_group",2,86.0752659304634,"faissR_cpu_hnsw","hnsw",31.256,0.983017578125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",31.256,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","cosine",100,0.95,965282,14,"large_low_dim","hnsw","same_shape_group",2,149.926400460359,"faissR_cpu_hnsw","hnsw",51.3815,0.996787109375,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",51.3815,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","cosine",100,0.99,965282,14,"large_low_dim","hnsw","same_shape_group",2,235.233845489972,"faissR_cpu_hnsw","hnsw",81.8385,0.999677734375,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",81.8385,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","cosine",15,0.9,965282,14,"large_low_dim","hnsw","same_shape_group",2,42.7263894975927,"faissR_cpu_hnsw","hnsw",14.1115,0.990755208333333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",14.1115,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","cosine",15,0.95,965282,14,"large_low_dim","hnsw","same_shape_group",2,55.0070517047587,"faissR_cpu_hnsw","hnsw",19.22,0.9962890625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",19.22,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","cosine",15,0.99,965282,14,"large_low_dim","hnsw","same_shape_group",2,132.864965105554,"faissR_cpu_hnsw","hnsw",43.405,0.9998046875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",43.405,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","cosine",30,0.9,965282,14,"large_low_dim","hnsw","same_shape_group",2,56.203536027549,"faissR_cpu_hnsw","hnsw",20.7145,0.991861979166667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",20.7145,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","cosine",30,0.95,965282,14,"large_low_dim","hnsw","same_shape_group",2,78.6641871978602,"faissR_cpu_hnsw","hnsw",27.687,0.997200520833333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",27.687,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","cosine",30,0.99,965282,14,"large_low_dim","hnsw","same_shape_group",2,134.797332673907,"faissR_cpu_hnsw","hnsw",44.6205,0.999674479166667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",44.6205,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","cosine",50,0.9,965282,14,"large_low_dim","hnsw","same_shape_group",1,22.4715,"faissR_cpu_hnsw","hnsw",22.0165,0.98166015625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_cosine","exact_family",567.04,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",22.0165,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","cosine",50,0.95,965282,14,"large_low_dim","hnsw","same_shape_group",2,84.9845985899798,"faissR_cpu_hnsw","hnsw",29.4045,0.99416015625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_cosine","exact_family",561.332,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",29.4045,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","cosine",50,0.99,965282,14,"large_low_dim","hnsw","same_shape_group",1,47.399,"faissR_cpu_hnsw","hnsw",46.481,0.99892578125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_cosine","exact_family",564.677,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",46.481,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","euclidean",100,0.9,965282,14,"large_low_dim","hnsw","same_shape_group",2,70.6123249156973,"faissR_cpu_hnsw","hnsw",24.9095,0.981640625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",24.9095,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","euclidean",100,0.95,965282,14,"large_low_dim","hnsw","same_shape_group",2,132.111627086718,"faissR_cpu_hnsw","hnsw",44.755,0.996826171875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",44.755,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","euclidean",100,0.99,965282,14,"large_low_dim","hnsw","same_shape_group",2,222.397750735029,"faissR_cpu_hnsw","hnsw",75.389,0.999775390625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",75.389,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","euclidean",15,0.9,965282,14,"large_low_dim","hnsw","same_shape_group",2,39.5896425848984,"faissR_cpu_hnsw","hnsw",14.3,0.989778645833333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",14.3,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","euclidean",15,0.95,965282,14,"large_low_dim","hnsw","same_shape_group",2,52.5897971901395,"faissR_cpu_hnsw","hnsw",18.768,0.995572916666667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",18.768,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","euclidean",15,0.99,965282,14,"large_low_dim","hnsw","same_shape_group",2,126.841760217209,"faissR_cpu_hnsw","hnsw",43.1025,0.999869791666667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",43.1025,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","euclidean",30,0.9,965282,14,"large_low_dim","hnsw","same_shape_group",2,53.339771941301,"faissR_cpu_hnsw","hnsw",19.295,0.98916015625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",19.295,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","euclidean",30,0.95,965282,14,"large_low_dim","hnsw","same_shape_group",2,74.7569931829123,"faissR_cpu_hnsw","hnsw",26.4515,0.9966796875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",26.4515,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","euclidean",30,0.99,965282,14,"large_low_dim","hnsw","same_shape_group",2,127.317165393163,"faissR_cpu_hnsw","hnsw",43.2065,0.99970703125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",43.2065,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","euclidean",50,0.9,965282,14,"large_low_dim","hnsw","same_shape_group",1,18.2485,"faissR_cpu_hnsw","hnsw",19.376,0.978828125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",19.376,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","euclidean",50,0.95,965282,14,"large_low_dim","hnsw","same_shape_group",2,75.851075298904,"faissR_cpu_hnsw","hnsw",26.379,0.9934765625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",26.379,FALSE
"mass41","5093294b672cfe86116807db072f190d","cpu","euclidean",50,0.99,965282,14,"large_low_dim","hnsw","same_shape_group",1,41.469,"faissR_cpu_hnsw","hnsw",43.6495,0.999140625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",43.6495,FALSE
